@relation R_data_frame-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Adosado,Apartamento,Atico,Bungalow,Casa,Chalet,Cortijo,Duplex,Estudio,Pareado,Piso,Triplex,Unifamiliar}

@data
79009.85,?,2,2,65.39,74.75,Piso
92576.71,?,1,3,102,102,Casa
153404.86,?,1,3,57.61,81.09,Piso
98097.12,?,2,4,105,105,Piso
75709.68,?,1,2,54.17,54.17,Piso
70745.11,?,1,2,54.17,54.17,Piso
70495.3,?,1,2,38.68,54.04,Piso
179267.19,?,2,3,122,122,Piso
80985.46,?,2,3,69.9,84.7,Piso
178723.94,?,2,2,70.83,70.83,Piso
56653.8,?,1,2,72,82,Casa
65522.64,?,2,3,89.29,130,Casa
172046.13,?,3,3,222,228.19,Adosado
134837.15,?,2,3,77.17,97.15,Duplex
160448.3,?,1,3,89.25,89.25,Chalet
112266.62,?,2,3,86.85,117.06,Chalet
59844.15,?,1,2,80.15,80.15,Piso
164700,?,2,3,87.35,106,Piso
104570.21,?,1,4,100,100,Piso
99019.42,?,2,3,70.27,99.54,Piso
103879.84,?,1,3,81.98,92.68,Piso
149562.15,?,1,3,58.25,84.39,Piso
138938.87,?,2,2,89.99,119,Piso
70728.57,?,1,3,59.3,77,Piso
87254.43,?,2,3,73.34,87.97,Piso
188400,?,2,3,100,120,Adosado
157278.32,?,2,4,142.16,179.48,Piso
58852.05,?,2,3,74.5,94.29,Piso
88380.38,?,1,2,51.6,62,Piso
86242.15,?,2,2,48.2,60.5,Piso
97360.97,?,2,2,54.4,68.3,Piso
24005.68,?,1,2,73.68,73.68,Piso
308807.92,?,?,?,?,?,Casa
63152,?,1,2,56.87,78.94,Piso
70528.6,?,1,2,59.16,82.01,Piso
129185.23,?,?,?,?,?,Piso
?,?,4,?,?,?,Chalet
224692.31,?,2,3,143.66,143.66,Chalet
50463.55,?,1,3,56,69.28,Piso
64608.59,?,1,2,65,85.99,Piso
153178.29,?,1,3,76.21,93.93,Duplex
64850.4,?,1,3,71.43,90,Piso
119626.19,?,2,3,73.69,95.86,Piso
78494.85,?,1,3,84.5,84.5,Casa
136815.71,?,2,3,130,130,Piso
120106.92,?,?,?,138,207,Chalet
95370,?,1,2,56.28,72.25,Piso
148895.6,?,2,4,141.34,181.58,Adosado
130881.05,?,2,4,292.45,317,Chalet
54782,?,2,3,?,107.25,Piso
57175,?,?,?,?,?,Piso
62725,?,1,3,80.65,96.5,Piso
82506.26,?,2,3,103.28,103.28,Piso
141543.97,?,1,2,54.62,68.5,Piso
46568.38,?,1,2,96.9,116.39,Casa
90681.35,?,2,3,110.97,110.97,Piso
94464.85,?,2,3,115.6,115.6,Piso
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
55023.25,?,2,3,69.2,85.39,Piso
55029.24,?,2,3,69.2,85.39,Piso
55029.24,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
55029.24,?,2,3,69.2,85.39,Piso
178479,0,2,3,?,?,Adosado
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
54508,?,2,3,69.2,85.39,Piso
49260.77,?,2,3,61.85,76.74,Piso
56094.16,?,2,3,69.2,88.16,Piso
56094.16,?,2,3,69.2,88.16,Piso
54436.67,?,2,3,69.2,85.39,Piso
49260.77,?,2,3,61.85,76.7,Piso
54436.67,?,2,3,69.2,85.39,Piso
54436.67,?,2,3,69.2,85.39,Piso
56094.16,?,2,3,69.2,88.16,Piso
54436.67,?,2,3,69.2,85.39,Piso
54436.67,?,2,3,69.2,85.39,Piso
54957.26,?,2,3,69.2,86.26,Piso
49260.77,?,2,3,69.2,85.39,Piso
54436.67,?,2,3,69.2,85.39,Piso
55501.77,?,2,3,69.2,87.17,Piso
54957.26,?,2,3,61.2,86.26,Piso
54436.67,?,2,3,69.2,85.39,Piso
54957.26,?,2,3,69.2,86.26,Piso
54436.67,?,2,3,69.2,85.39,Piso
49260.77,?,2,3,61.85,76.74,Piso
49260.77,?,2,3,61.85,76.74,Piso
54436.67,?,2,3,69.2,85.39,Piso
55501.77,?,2,3,69.2,87.17,Piso
55501.77,?,2,3,69.2,87.17,Piso
?,?,1,2,61.85,76.74,Piso
?,?,1,2,61.85,76.74,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,88.16,Piso
?,?,1,2,61.85,76.74,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,88.16,Piso
?,?,1,3,69.2,88.16,Piso
?,?,1,2,61.85,76.74,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,87.17,Piso
?,?,1,3,69.2,87.17,Piso
?,?,1,2,67.02,82,Piso
?,?,1,2,61.85,76.74,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,87.17,Piso
?,?,1,3,69.2,87.17,Piso
?,?,1,2,67.02,82,Piso
?,?,1,3,69.2,86.26,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,86.26,Piso
?,?,1,3,69.2,86.26,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,86.26,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,1,3,69.2,85.39,Piso
?,?,2,2,78.9,88.42,Piso
190697.59,?,2,3,80.05,112.33,Piso
60842.84,?,2,2,54.12,60.03,Piso
78324.68,?,1,3,79.46,100.5,Piso
146576.55,?,2,3,77.8,93.71,Duplex
141579.62,?,2,3,77.8,90.83,Duplex
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
197724.8,?,2,4,91.5,91.5,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
56531.24,?,2,3,76.36,92,Casa
175739.18,?,3,4,238.4,249.18,Adosado
175739.18,?,3,4,238.4,249.18,Adosado
175739.18,?,3,4,238.4,249.18,Adosado
172262.56,?,3,4,238.4,251.34,Adosado
90214.29,?,2,3,67.04,78.2,Piso
124585,?,2,3,82.24,108.96,Piso
70000,?,2,3,181,200,Casa
102885.6,?,1,3,64,64,Piso
166852.29,?,1,2,50.01,58.56,Piso
157779.19,?,1,2,59.4,59.4,Piso
244310.93,?,2,4,91.34,112.2,Piso
318916.06,?,3,4,220.1,270.5,Casa
68426.37,?,1,3,61,61,Piso
98358.15,?,2,3,110.14,129.75,Piso
181678.38,?,2,3,125.26,125.26,Piso
85202.24,?,1,2,53.39,77.13,Piso
142026.49,0,2,3,81.2,95.1,Piso
118466.95,?,2,3,102.88,117.99,Piso
64111.08,?,2,3,77.07,93.5,Piso
142070.51,?,3,4,119.58,139,Adosado
258617.36,?,2,4,103.33,134.42,Piso
119505.68,?,2,3,90.38,102.31,Piso
193065.88,?,1,3,118.25,118.25,Casa
36563.4,?,1,2,64.66,64.66,Piso
?,?,2,2,63.31,82.86,Piso
?,?,2,2,67.89,88.02,Piso
77840.63,?,1,3,87.4,109.25,Piso
114618.91,?,1,2,49.1,61.37,Piso
83480.03,?,1,3,66.7,80.04,Piso
106977.27,?,2,3,145,145,Piso
91875.69,?,1,2,74,74,Piso
77753.83,?,2,3,74.12,94.03,Piso
27306.22,?,1,1,34.4,45.2,Piso
80775.09,?,2,3,121.84,121.84,Adosado
47841.01,?,1,3,78,99.45,Piso
65127.09,?,?,?,74.84,90.17,Chalet
60110.62,?,1,2,55.85,55.85,Piso
573993.28,?,3,4,350,404,Chalet
116000,?,2,4,116.42,145,Piso
121061.73,?,2,4,118.39,144.89,Piso
60237.13,?,2,4,66,66,Piso
98534.85,?,1,3,73,73,Casa
109916.9,?,2,3,90,129.14,Piso
145868.35,?,1,2,51.66,51.66,Piso
64939.7,?,2,3,95.51,95.51,Piso
183336.37,?,2,2,47.48,47.48,Piso
58413.44,?,2,3,74.01,88.43,Piso
30870,?,1,2,50,63,Casa
136278.25,?,2,2,66.8,90.18,Piso
82498.27,?,2,3,137,137,Adosado
69021.47,?,1,3,80.26,104.24,Piso
233136.81,?,2,3,147.05,179.95,Adosado
?,?,2,3,83.26,97.15,Piso
70263.67,?,2,3,119.19,119.19,Piso
96713.24,?,1,2,54,54,Piso
160296.68,?,1,3,56.99,56.99,Piso
88100.68,?,2,3,71.01,90.63,Duplex
71666.21,?,1,2,72,72,Casa
63197.98,?,2,2,91.08,108,Casa
83744.44,?,1,3,72.18,72.18,Piso
130311.29,?,1,2,64.8,80.7,Piso
129786.93,?,1,3,65.01,80.85,Piso
105717.5,?,2,4,89.98,138.22,Adosado
112820.94,?,2,3,86.67,119.77,Piso
90000,?,1,4,98.12,120,Piso
204794.27,?,2,3,110.87,110.87,Piso
103511,?,2,3,104,139,Chalet
85351.11,?,1,3,69.85,69.85,Piso
89547.35,?,1,3,67.53,85.21,Piso
160296.24,?,1,4,308.72,336.1,Adosado
64756.17,?,2,3,123.91,123.91,Piso
89711.84,?,1,2,43.62,59.95,Piso
88923.21,?,2,3,82.95,82.95,Piso
100174.68,?,2,4,90,114,Piso
90353.82,?,1,2,52.07,62.3,Piso
163855.55,?,2,3,213.22,237.17,Chalet
125533.61,?,2,3,90.73,116.04,Duplex
94115,?,2,3,108.75,125,Duplex
142100,?,2,3,107,124,Piso
207568.27,?,3,5,202.39,254.66,Adosado
32051.2,?,1,3,80,80,Casa
48097.28,?,1,3,66.33,77,Piso
228905.69,?,3,4,219.12,264,Casa
160780.27,?,1,3,72.17,93.73,Piso
270226.39,?,2,4,184.15,210.75,Chalet
314082.23,?,2,4,130.62,186.73,Chalet
73331.48,?,1,3,49.5,67.31,Piso
118591.58,?,2,3,71.34,71.34,Adosado
31392,?,1,3,45.02,56.25,Piso
160092.01,?,3,4,110.99,126.61,Adosado
85511.24,?,1,3,69.3,72.3,Piso
107749.83,?,2,3,90.28,90.28,Piso
98243.6,?,1,2,82.75,104.77,Piso
98067.2,?,1,2,82.75,104.77,Piso
120065.85,?,1,3,84.25,105.31,Duplex
107922.55,?,2,3,67.5,87.08,Piso
68088.58,?,1,2,38.77,50.01,Piso
98879.5,?,2,3,61.92,79.88,Piso
101179.97,?,2,3,61.92,79.88,Piso
103352.94,?,2,3,63.42,81.81,Piso
120714.1,?,2,3,81.41,105.02,Piso
98879.5,?,2,3,61.92,79.88,Piso
108098.98,?,2,3,70.81,91.34,Piso
110399.45,?,2,3,70.81,91.34,Piso
124270.69,?,2,3,82.08,105.84,Piso
122226.73,?,2,3,81.12,104.64,Piso
117723.47,?,2,3,79.23,102.21,Piso
68471.99,?,1,2,38.77,50.01,Piso
105980,?,3,4,142.15,142.15,Adosado
109738,?,3,4,147.19,147.19,Adosado
108448,?,3,4,145.46,145.46,Adosado
109738,?,3,4,147.19,147.19,Adosado
109738,?,3,4,147.19,147.19,Adosado
109738,?,3,4,147.19,147.19,Adosado
114248,?,3,4,153.24,153.24,Adosado
90600,?,1,1,42.06,57,Piso
150080,?,2,3,86.92,112,Piso
90060,?,1,1,42.06,57,Piso
206870,?,2,3,114.04,151,Piso
84000,?,2,3,90,112,Piso
99024.92,0,1,3,75.85,95.28,Piso
100845.9,?,1,3,86.21,134,Piso
138972,?,1,3,64.85,73.31,Piso
83869.73,?,1,2,76.44,76.44,Piso
83689.16,?,1,2,67.86,78.79,Piso
175066.23,?,2,3,100.1,100.1,Adosado
106656.83,?,2,3,76.71,102.78,Piso
80132.33,?,1,2,63,78.75,Piso
123867.85,?,1,2,74,74,Piso
86620,?,1,2,65,83.5,Piso
87964.08,?,2,3,70.86,92.04,Piso
68046.03,?,1,3,49.36,49.36,Piso
88216.73,?,2,3,83.61,83.61,Piso
244340.27,?,1,3,74.77,74.77,Piso
115179.9,?,2,3,105,140,Piso
115690.16,?,2,3,77.11,87.58,Piso
64123.38,?,2,4,132,132,Casa
93101.57,?,2,3,83.16,110.71,Piso
85339.75,?,1,3,90,113,Piso
116042.24,?,2,3,90,102.18,Duplex
113115.74,?,2,3,89.98,104.64,Piso
106208.9,?,2,3,?,?,Piso
96454.25,?,1,3,?,81.12,Piso
88880.84,?,1,2,53.35,63.35,Piso
77278.45,?,1,2,44.47,49,Piso
123987.05,?,1,3,79.9,89.92,Piso
99422.99,?,2,3,83.71,103.71,Piso
67479.06,?,2,3,70,91.44,Piso
163108.33,?,3,4,175.5,219.39,Adosado
266099.83,?,2,2,107.5,139.3,Duplex
173376.91,?,2,3,97.91,114.35,Adosado
125883.19,?,1,4,90,99.03,Piso
280296.18,?,2,4,89.83,89.83,Piso
58064.94,?,1,2,56.84,79.6,Piso
58064.94,?,1,2,56.84,69.6,Piso
100747.83,?,2,3,81.92,99.8,Piso
200160.24,?,1,2,52.12,105.78,Piso
80000.69,?,1,1,39.94,46.25,Piso
134319.94,?,1,4,102.98,122.98,Piso
136090.45,?,2,3,74.6,74.6,Piso
74888,?,1,3,79.91,93.61,Piso
120446.59,?,1,3,55.18,55.18,Piso
161655.25,?,1,3,66.44,78.1,Piso
78937.83,?,2,4,106.5,132.3,Piso
77580.25,?,1,3,60,85.11,Piso
186333.88,?,?,?,?,?,Piso
390482.82,?,2,4,176.5,212.65,Chalet
233389.63,?,2,3,88.12,88.12,Piso
59057.71,?,1,2,48.7,62.82,Piso
118291.65,?,1,3,142,156.95,Chalet
70115.76,?,2,3,82.65,104,Piso
50194.69,?,2,3,69.92,87.4,Piso
142058.36,?,2,3,84.28,97.83,Piso
232847.68,?,1,1,49,49,Piso
140188.74,?,3,5,133.22,133.22,Chalet
83528.95,?,1,3,62.65,62.65,Piso
51190.62,?,1,3,65.09,73.25,Piso
87271.79,?,2,3,90,90,Piso
101901.72,?,2,3,72.35,84.5,Piso
64898.78,?,1,3,66.2,75.5,Piso
111859.87,?,1,3,64.12,83.35,Piso
109390.5,?,1,3,62.7,81.51,Piso
111859.87,?,1,3,64.12,83.35,Piso
111255.95,?,1,3,63.77,82.9,Piso
148762.27,?,2,3,80.4,104.52,Atico
77401,?,1,3,72.76,91.06,Piso
57801.66,?,2,3,80.43,103.63,Piso
154070.15,?,?,?,?,?,Casa
226796.32,?,4,5,251.22,251.22,Chalet
100202.77,?,1,3,57.42,76,Piso
95728.28,?,1,3,60.03,79,Piso
95728.28,?,1,3,60.03,79,Piso
?,?,2,4,96.93,127.14,Piso
163153,0,2,3,?,?,Adosado
175512.63,0,2,3,78.35,97.75,Piso
110581,?,2,2,57.13,73.19,Piso
128587,?,2,2,70.17,87.78,Piso
142201.32,1,2,3,83.3,105.68,Piso
121874,?,2,2,62.87,80.63,Piso
124883,?,2,2,66.07,83.44,Piso
115451,?,2,2,59.76,76.17,Piso
123379,?,2,2,63.76,81.85,Piso
131133,?,2,2,70.17,87.78,Atico
91283.34,?,1,3,78.67,85.35,Piso
162788,0,2,3,69.41,91.86,Atico
157551,?,2,3,87.3,110.22,Piso
118699.06,0,2,4,95.01,123,Piso
116551,?,2,2,59.83,76.17,Piso
124565,0,2,2,63.76,81.85,Piso
161848,?,2,3,89.34,112.74,Piso
160589,?,2,3,84.65,110.78,Piso
125752,?,2,2,63.76,81.55,Piso
130080.23,0,1,2,82,103,Piso
129442.81,0,1,3,85.28,104.29,Piso
199184,?,3,3,80.99,105.51,Piso
185768,0,2,3,79.62,105.09,Piso
267037,?,3,4,187.05,223.8,Adosado
72948.22,0,1,3,?,108.55,Piso
261050,0,3,4,186.75,218.85,Adosado
262247,0,3,4,186.45,219.2,Adosado
261050,0,3,4,186.75,218.85,Adosado
264368,?,3,4,188.25,223.65,Adosado
265552,0,3,4,199,231.9,Adosado
265062,0,3,4,200.55,233.5,Adosado
265062,?,3,4,200.55,233.5,Adosado
265062,0,3,4,200.15,233.8,Adosado
265062,0,3,4,200.15,233.8,Adosado
142161.56,0,2,4,81.99,99.67,Adosado
87884.88,0,1,4,152,152,Casa
105295.33,1,1,2,68.56,79.02,Piso
122656.11,0,1,1,42,42,Piso
201214.51,?,2,4,96.28,129.82,Piso
72699.84,0,1,2,63,63,Piso
189011.5,0,2,3,160.22,160.22,Adosado
269841.2,0,3,?,?,?,Casa
119586,0,1,1,38.68,48.09,Piso
85620.86,1,1,1,58.62,74.69,Piso
252524.18,?,2,3,?,101.9,Piso
?,?,2,3,100.11,114.9,Piso
252524.18,?,2,3,?,101.9,Piso
209056.35,?,1,2,?,76.38,Piso
299871.81,?,3,3,?,124.85,Piso
299871.81,?,3,3,?,124.85,Piso
299871.81,?,3,3,?,124.85,Piso
299871.81,?,3,3,?,124.85,Piso
252532.79,?,2,3,?,101.9,Piso
252513.41,0,2,3,?,101.9,Piso
252513.41,?,2,3,?,101.9,Piso
252513.41,?,2,3,?,101.9,Piso
252513.41,?,2,3,?,101.9,Piso
252513.41,?,2,3,?,101.9,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
252524.18,?,2,3,?,101.9,Piso
204083.82,?,1,2,?,74.36,Piso
209047.02,?,1,2,?,76.37,Piso
137623.14,0,1,3,90,121.94,Piso
299867.57,0,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
98025.11,0,1,2,77.18,85.75,Adosado
299867.57,?,3,3,?,124.85,Piso
299867.57,?,3,3,?,124.85,Piso
146520.93,?,?,?,71.64,80.96,Piso
146520.93,?,?,?,71.64,80.96,Piso
143971.14,?,?,?,70.49,79.66,Piso
147442.96,?,?,?,71.2,80.46,Piso
144514.19,?,?,?,70.49,79.66,Piso
243800,?,2,4,79.27,90.55,Adosado
146834.48,?,?,?,71.64,80.96,Piso
144514.19,?,?,?,70.49,79.66,Piso
134854.93,0,1,3,94.33,113.2,Piso
144514.19,?,?,?,70.49,79.66,Piso
147094.09,?,?,?,71.64,80.96,Piso
152001.99,?,?,?,71.2,80.46,Piso
151856.99,?,?,?,82.46,88.98,Piso
147475.64,0,1,1,49.8,60,Piso
170000.04,?,1,1,49.75,60,Piso
?,?,2,3,110.97,143.51,Duplex
294008.05,0,2,2,90.25,114.1,Duplex
?,0,?,5,?,?,Casa
172100,0,3,4,203,203,Adosado
238176,?,1,2,44.48,58.68,Piso
?,?,2,3,84.28,121.08,Piso
?,?,1,3,102,117,Piso
214655.03,1,3,4,128.67,164.18,Piso
160691.62,0,2,3,?,104.5,Piso
96456.89,?,1,4,186.26,186.26,Casa
208162.37,?,1,2,57.58,82.66,Apartamento
112878.93,0,1,3,58,58,Piso
128646,0,2,2,67.14,83.63,Piso
128646,1,2,2,67.31,83.63,Piso
100187,0,1,1,43.11,65.08,Piso
87901.85,0,1,3,75,75,Piso
105925.38,0,1,3,89.3,95,Piso
171000,0,3,3,70.25,95,Adosado
98923.12,0,1,3,77.2,96.5,Piso
262977.87,0,4,5,262.4,317.54,Casa
95720.62,0,2,3,70.75,78.85,Piso
80034.5,0,1,3,79.91,99.17,Piso
74227,0,1,2,53.22,62.18,Piso
78513.49,0,1,2,81,81,Piso
30658.16,0,1,2,71,71,Casa
?,?,2,3,150,150,Adosado
?,?,2,3,143,143,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
242874.55,?,2,3,?,?,Piso
?,?,2,3,138,138,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,0,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
?,?,2,3,142,142,Adosado
112482.14,0,2,2,57.68,57.68,Piso
142035.94,?,?,?,83.35,95.3,Piso
169860,1,1,3,83,95,Piso
?,?,2,?,100.11,114.9,Piso
101670.96,?,2,3,82.05,91,Piso
191502.5,0,?,4,102,123.55,Duplex
116845.17,0,1,4,84.48,84.48,Piso
95111.1,0,1,3,85.2,92.1,Piso
471132.37,0,3,4,232.23,268,Chalet
?,?,4,4,?,?,Adosado
124541.32,0,1,3,88,115.09,Piso
110142.4,1,1,3,72.87,87.71,Piso
?,?,1,2,59.74,71.46,Piso
64879.25,0,1,2,78.93,100.63,Piso
?,?,1,2,66.42,79.45,Piso
107579.36,0,1,2,87.27,104.72,Piso
?,?,1,2,59.14,70.64,Piso
?,?,2,3,88.33,105.65,Piso
?,?,1,2,59.85,71.59,Piso
99231.71,0,1,3,64.98,82.14,Piso
?,?,1,3,70.41,84.22,Piso
?,?,2,4,123.44,147.65,Piso
?,?,1,2,59.69,71.4,Piso
?,?,1,3,76.22,91.17,Piso
97653.23,1,1,4,101.48,124.99,Piso
?,?,1,2,66.31,79.31,Piso
154866.86,0,1,3,70.83,88,Piso
?,?,1,2,59.14,70.64,Piso
?,?,2,3,88.33,105.65,Piso
115067.62,1,2,3,89.69,114.86,Piso
?,?,1,2,59.54,71.22,Piso
?,?,1,2,59.47,71.13,Piso
174720.74,0,2,3,79.4,90.54,Piso
?,0,1,2,59.69,71.4,Piso
?,?,1,2,59.62,71.21,Piso
?,?,1,2,59.69,71.4,Piso
?,0,1,2,66.42,79.45,Piso
110241.12,0,1,3,?,?,Piso
102706,0,1,2,65.61,65.61,Piso
155897.81,0,2,3,?,?,Adosado
181815,?,2,2,79,106.95,Piso
133621.38,0,2,3,85.84,107.42,Piso
?,?,2,2,99,99,Piso
?,?,2,2,98,98,Piso
?,0,2,2,85,85,Piso
?,?,2,2,103,103,Piso
71032.88,1,1,3,91.35,117.34,Piso
?,0,2,2,89,89,Piso
118982.48,0,1,2,56,62.8,Adosado
234730.49,0,2,3,60,70,Piso
110745.02,?,1,3,66.71,79.6,Piso
73632.96,0,1,4,82.88,114,Casa
66843.37,1,1,2,59,68.56,Piso
80525.29,0,1,2,55.71,80,Piso
161934.48,1,1,2,89.43,89.43,Piso
141726.2,0,2,4,127,127,Piso
169758.45,1,2,3,79,79,Piso
59580,0,2,2,59.58,75.9,Piso
53410,0,2,2,53.41,70.85,Piso
53410,0,2,2,53.41,70.85,Piso
53410,0,2,2,53.41,70.85,Piso
231806,0,2,3,80.55,108.93,Piso
192276.3,?,2,3,80.64,106.23,Piso
134193.4,0,1,2,57.43,74.12,Piso
213525.7,?,2,3,88.72,117.97,Piso
213525.7,?,2,3,88.31,117.97,Piso
260312,0,2,3,87.2,117.6,Piso
192807.45,?,2,3,80.64,106.23,Piso
117949.5,0,1,3,65.83,87.37,Piso
299027,?,2,3,87.25,118.44,Piso
238975,0,2,3,80.55,108.93,Piso
?,0,3,4,145,185,Piso
?,?,3,4,131,156,Piso
?,?,2,4,131,153,Piso
?,?,2,4,125,151,Piso
258605,0,2,3,87.25,118.44,Piso
?,?,2,4,131,156,Piso
?,?,2,4,125,153,Piso
?,?,2,4,131,160,Piso
241365,0,2,3,80.55,108.93,Piso
?,?,2,4,125,153,Piso
?,?,3,4,145,185,Piso
268122,0,2,3,87.2,117.6,Piso
?,?,3,4,131,156,Piso
?,0,2,4,123,149,Piso
?,?,2,4,123,154,Piso
?,?,2,4,123,154,Piso
?,?,2,4,123,151,Piso
?,?,3,4,127,154,Piso
?,?,2,3,118.55,157.51,Piso
?,?,2,4,123,149,Piso
?,?,2,4,123,154,Piso
?,0,2,4,123,149,Piso
?,0,2,4,123,151,Piso
?,?,3,4,127,154,Piso
?,?,3,4,128,153,Piso
?,?,3,4,127,154,Piso
?,?,3,4,128,153,Piso
?,?,2,4,125,151,Piso
252717,0,2,3,89.85,119.95,Piso
?,?,2,4,125,153,Piso
294890,?,2,3,87.15,117.38,Piso
?,?,2,4,125,153,Piso
304558,?,2,3,89.4,119.95,Piso
?,?,3,4,140,174,Piso
?,?,3,4,131,156,Piso
?,?,2,4,131,153,Piso
304011,?,2,3,87.15,117.38,Piso
?,?,2,4,125,151,Piso
?,0,2,4,131,153,Piso
?,0,2,4,131,153,Piso
?,?,2,4,125,153,Piso
?,?,2,4,125,153,Piso
?,?,3,4,140,175,Piso
?,?,2,3,87.15,117.38,Piso
?,?,2,4,123,151,Piso
?,?,2,3,87.15,117.38,Piso
?,?,2,4,123,154,Piso
?,?,2,4,123,151,Piso
?,?,2,4,123,154,Piso
192304.1,0,2,3,90.2,119.18,Piso
?,?,2,3,89.4,119.95,Piso
?,?,3,4,127,154,Piso
?,?,3,4,128,153,Piso
?,?,3,4,127,154,Piso
?,0,2,3,121,166.22,Piso
?,?,3,4,123,153,Piso
?,?,2,4,123,149,Piso
?,?,2,4,123,149,Piso
?,?,2,3,107.4,150.31,Piso
?,?,2,4,123,154,Piso
?,?,2,4,123,151,Piso
?,?,2,4,123,154,Piso
244694,0,2,3,87.75,117.6,Piso
?,?,2,4,123,151,Piso
?,?,3,4,127,154,Piso
290056,?,2,3,86.4,117.87,Piso
?,?,3,4,128,153,Piso
?,?,3,4,127,154,Piso
?,?,3,4,123,153,Piso
214115.55,?,2,3,88.31,117.97,Piso
161643.9,?,1,2,65.17,89.06,Piso
193869.5,?,2,3,80.64,106.23,Piso
135305.5,0,1,2,57.43,74.14,Piso
215295.25,?,2,3,88.72,117.97,Piso
215295.25,?,2,3,88.31,117.97,Piso
162535.5,?,1,2,65.17,89.06,Piso
194932.05,?,2,3,80.64,106.23,Piso
136046.9,0,1,2,57.43,74.14,Piso
216474.95,?,2,3,88.72,117.97,Piso
216474.95,?,2,3,88.31,117.97,Piso
?,0,2,2,75.3,84.3,Piso
?,0,2,2,64,73.95,Piso
?,?,2,2,69.85,80.2,Piso
