@relation INMUEBLE_SIN_OUTLIER-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R1

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Piso,Casa,Atico,Adosado,Duplex,Apartamento,Chalet}

@data
95786.37,1,1,2,60.24,72.14,Piso
95786.37,0,1,2,60.24,72.14,Piso
101695.01,0,1,2,63.95,76.59,Piso
101695.01,1,1,2,63.95,76.59,Piso
95786.37,0,1,2,60.24,72.14,Piso
95786.37,0,1,2,60.24,72.14,Piso
101695.01,0,1,2,63.95,76.59,Piso
95786.37,0,1,2,60.24,72.14,Piso
95786.37,0,1,2,60.24,72.14,Piso
97330.71,0,1,2,55.5,66.47,Piso
77622.21,0,2,2,51.29,59,Apartamento
89387.28,0,1,2,49.18,58.9,Piso
137604.53,0,1,2,64.2,76.89,Atico
137604.53,1,1,2,64.2,76.89,Atico
169380.04,1,2,3,112.3,144.07,Piso
123311.52,1,1,2,67.5,86.59,Piso
120734.02,1,1,2,63.47,81.42,Piso
115365.13,1,1,2,64.7,83,Piso
106563.74,1,1,2,60.24,77.28,Piso
169380.04,1,2,3,112.3,144.07,Piso
113986.21,1,1,2,67.5,86.59,Piso
100951.13,0,2,2,65.55,81.05,Apartamento
107180.47,1,1,2,63.47,81.42,Piso
109260.37,1,1,2,64.7,83,Piso
102611.19,1,1,2,60.24,77.28,Piso
169380.04,1,2,3,112.3,144.07,Piso
113986.21,1,1,2,67.5,86.59,Piso
107180.47,1,1,2,63.47,81.42,Piso
102611.19,0,1,2,60.24,77.28,Piso
102611.19,1,1,2,60.24,77.28,Piso
169380.04,1,2,3,112.3,144.07,Piso
107180.47,1,1,2,63.47,81.42,Piso
78340.6,0,2,2,53.08,59.75,Apartamento
102611.19,0,1,2,60.24,77.28,Piso
151123.2,0,2,3,91.66,117.59,Piso
97577.1,1,1,2,51.95,66.65,Piso
92704,0,1,2,49.18,63.09,Piso
125593.65,1,1,1,52.4,67.22,Atico
147251.41,1,1,2,66.8,85.7,Atico
143714.26,1,1,2,64.2,82.36,Atico
174456.65,0,2,3,91.05,106.6,Piso
168565.06,0,2,3,87.98,103,Piso
?,0,2,2,59.47,79.08,Apartamento
171158.36,0,2,3,87.98,103,Piso
122248.98,0,1,2,60.24,72.96,Piso
129772.26,0,1,2,63.95,77.45,Piso
127849.7,0,1,2,63.95,77.45,Piso
120437.89,0,1,2,60.24,72.96,Piso
124060.08,0,1,2,60.24,72.96,Piso
129772.26,0,1,2,63.95,77.45,Piso
122248.98,0,1,2,60.24,72.96,Piso
113332.88,0,1,2,49.18,59.57,Piso
120437.89,0,1,2,60.24,72.96,Piso
76550.5,1,2,2,51.77,58.45,Apartamento
125927.15,0,1,2,63.95,77.45,Piso
118626.79,0,1,2,60.24,72.96,Piso
122248.98,0,1,2,60.24,72.96,Piso
127849.7,0,1,2,63.95,77.45,Piso
120437.89,0,1,2,60.24,72.96,Piso
122248.98,0,1,2,60.24,72.96,Piso
124060.08,0,1,2,60.24,72.96,Piso
116032.17,0,1,2,60.24,71.85,Piso
121319.82,1,1,2,63.95,76.28,Piso
114274.11,0,1,2,60.24,71.85,Piso
80743.11,1,2,2,54.39,61.65,Apartamento
117790.23,0,1,2,60.24,71.85,Piso
123186.28,0,1,2,63.95,76.28,Piso
116032.17,1,1,2,60.24,71.85,Piso
117790.23,0,1,2,60.24,71.85,Piso
119548.3,0,1,2,60.24,71.85,Piso
112371.26,0,1,2,49.18,58.66,Piso
105111.75,1,1,2,48.32,61.22,Piso
76833.15,1,1,2,51.77,58.45,Apartamento
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Atico
117344,0,4,4,?,154.16,Adosado
116951,0,4,4,?,154.16,Adosado
117010,0,4,4,?,154.16,Adosado
223582.59,0,3,4,237.34,262.49,Adosado
116896,0,?,?,?,154.16,Adosado
107790.82,1,2,3,85.82,111.46,Piso
106860.75,1,2,3,85.82,111.46,Piso
86486.07,1,2,3,81.06,105.28,Piso
111314.25,0,1,2,?,80.89,Piso
70130.04,1,1,1,34.03,43.12,Piso
64017.88,0,1,3,67.91,86.51,Piso
91822.67,0,2,2,?,96,Piso
138778.65,1,1,3,73.97,84.48,Piso
133817.34,0,1,2,58.27,70.28,Chalet
132103.68,0,1,2,58.52,69.38,Chalet
166813.92,0,2,3,?,88,Piso
81907.93,0,?,?,89.76,115.57,Piso
66238.98,0,1,3,67.02,87.05,Piso
116618.7,1,1,3,?,110,Piso
70071.1,0,3,2,?,102.75,Piso
111763.41,0,2,3,132.51,159.65,Adosado
109690.79,0,?,?,128.14,154.39,Adosado
66903.53,1,1,3,67.91,88.21,Piso
194579.25,1,2,3,86.35,108.76,Piso
120331.91,1,?,?,112,138,Piso
48377.7,0,?,?,45.75,49,Piso
50050,0,1,2,57,70,Piso
196358.79,0,?,2,?,?,Duplex
113825.1,0,2,2,71.21,91.86,Piso
51789.64,0,?,?,70.47,103.8,Piso
106104.53,0,2,3,?,259,Casa
140807.32,0,1,3,69.83,90.71,Piso
138465,0,2,4,156.92,181,Adosado
55196.85,0,1,3,71.6,79,Piso
73611,1,1,3,76.77,90,Piso
202270,0,2,3,75.29,84.6,Chalet
48751.41,0,1,2,48.69,65.47,Piso
83543.35,0,1,2,?,57.57,Piso
89183.41,0,?,?,?,63.51,Piso
333700,0,?,5,289,333.7,Chalet
165330.93,?,1,2,72.03,94.47,Piso
212982.79,?,2,3,85.31,115.66,Piso
151219.07,?,1,2,72.03,94.47,Piso
151519.07,?,1,2,72.03,94.47,Piso
185138.12,?,2,3,85.31,115.66,Piso
151219.07,?,1,2,72.03,94.47,Piso
185138.12,?,2,3,85.31,115.66,Piso
217339.28,?,2,3,85.31,115.66,Piso
216860.99,?,2,3,85.31,115.66,Piso
185138.12,?,2,3,85.31,115.66,Piso
177086.29,?,1,2,60,89.9,Piso
177086.29,?,1,2,60,89.9,Piso
216446.09,?,2,3,85.61,115.66,Piso
163383.19,?,1,2,69.82,88.07,Piso
177086.29,?,1,2,60,89.9,Piso
256690.23,?,2,3,86.5,120.82,Piso
171660.14,?,2,3,81,107.24,Piso
152579.68,?,2,4,66.06,89.58,Piso
246784.66,?,2,4,98.48,135.18,Piso
216383.98,?,2,4,98.48,135.18,Piso
216383.98,?,2,4,98.48,135.18,Piso
216383.98,?,1,2,98.48,135.18,Piso
96800.64,0,2,2,90.6,109.11,Adosado
?,0,2,3,103.21,124.59,Adosado
109766.16,0,2,3,103.21,124.59,Adosado
98494,0,2,3,96.23,121,Adosado
100455.74,0,2,3,98.38,123.41,Adosado
98225.38,0,2,3,98.58,120.67,Adosado
98225.38,0,2,3,98.33,120.67,Adosado
98225.38,0,2,3,97.76,120.67,Adosado
98225.38,0,2,3,98.58,120.67,Adosado
98225.38,0,2,3,98.58,120.67,Adosado
123268.7,0,1,4,81.44,87.65,Piso
74671,0,1,2,58.53,70.24,Casa
92992.73,1,2,3,93.37,124.63,Piso
97187.73,1,2,3,96.19,121.3,Piso
64319.41,0,2,1,63.9,71.85,Piso
81094,0,?,?,?,?,Piso
51650.01,0,1,1,39.28,53.05,Piso
80036,0,?,?,?,?,Piso
84134,0,?,?,?,?,Piso
85400,0,?,?,?,?,Piso
77258,0,?,?,?,?,Piso
85732,0,?,?,?,?,Piso
55447.09,0,1,1,41.95,56.95,Piso
87023,0,?,?,?,?,Piso
77983,0,?,?,?,?,Piso
42650.03,0,1,2,?,75.71,Piso
41170.62,0,1,2,?,73.76,Piso
102376.69,0,2,3,?,?,Duplex
76828.99,0,1,2,?,?,Piso
139060.58,0,2,3,?,?,Duplex
129483,0,2,3,?,?,Duplex
132225.84,0,2,3,?,?,Duplex
65581.1,1,1,2,77.35,101.43,Piso
106915.41,0,1,2,?,?,Piso
70390,0,1,1,?,?,Piso
85149.79,0,2,2,?,?,Piso
85524.12,0,1,1,?,?,Piso
98145.48,0,2,2,?,?,Piso
97134.58,0,2,2,?,?,Piso
99169.31,0,2,2,?,?,Piso
88419.73,0,1,2,?,?,Piso
70065.13,0,1,1,?,?,Piso
82418.94,0,2,2,?,?,Piso
88631.01,0,2,2,?,?,Piso
63017.45,1,1,2,74,88,Piso
114952.77,1,2,2,67.42,88.17,Piso
15574.81,0,1,2,?,42,Casa
223582.59,0,3,4,236.14,261.29,Adosado
117342.46,?,2,3,80,88,Piso
238864.56,0,2,3,84.15,114.18,Piso
290204.39,0,2,3,102.63,142.29,Piso
189048.54,0,2,2,66.75,90.44,Piso
288740.56,0,2,3,102.63,142.29,Piso
189048.54,0,2,2,66.75,90.44,Piso
238864.56,0,2,2,84.15,114.18,Piso
288740.56,0,2,3,102.63,142.29,Piso
190616.28,0,2,2,67.83,91.19,Piso
188609.57,0,2,2,67.06,90.23,Piso
192678.44,1,2,2,66.27,93.78,Piso
242149,1,2,3,84.01,115.75,Piso
244570.49,0,2,3,84.01,115.75,Piso
246991.98,0,2,3,84.01,115.75,Piso
249413.47,0,2,3,84.01,115.75,Piso
287949.16,1,2,3,111.64,141.9,Piso
?,0,2,3,122.34,153.05,Piso
?,0,2,3,119.1,151.01,Piso
?,0,2,3,119.1,151.01,Piso
?,0,3,4,132.94,176.26,Piso
?,0,2,3,143.03,180.36,Piso
254282.6,0,2,3,95.28,121.55,Piso
169563.85,0,2,2,52.12,69.17,Piso
186674.3,0,2,2,66.77,88.69,Piso
263299.12,1,2,3,97.61,125.86,Piso
262901.64,1,2,3,97.11,125.67,Piso
265530.66,0,2,3,97.11,125.67,Piso
268565.1,1,2,3,97.61,125.86,Piso
270788.69,0,2,3,97.11,125.67,Piso
262901.64,0,2,3,97.11,125.67,Piso
213243.78,1,2,2,80.03,105.17,Piso
215372.78,1,2,2,79.84,106.22,Piso
213243.78,1,2,2,80.03,105.17,Piso
215372.78,1,2,2,79.84,106.22,Piso
213243.78,1,2,2,80.03,105.17,Piso
215372.78,1,2,2,79.84,106.22,Piso
213243.78,1,2,2,80.03,105.17,Piso
215372.78,1,2,2,79.84,106.22,Piso
213243.78,0,2,2,80.03,105.17,Piso
215372.78,1,2,2,79.84,106.22,Piso
224045.09,1,2,2,75,107.85,Piso
125396.01,0,1,1,43.27,58.92,Piso
286919.89,1,2,3,108.95,139.95,Piso
192832.02,1,2,2,69.37,92.25,Piso
286919.89,1,2,3,108.95,139.95,Piso
192832.02,1,2,2,69.37,92.25,Piso
286919.89,1,2,3,108.95,139.95,Piso
192832.02,1,2,2,69.37,92.25,Piso
286919.89,1,2,3,108.95,139.95,Piso
192832.02,0,2,2,69.37,92.25,Piso
129412.22,0,1,1,45.32,59.22,Piso
249168.97,1,2,2,89.49,122.69,Piso
266081.48,1,2,3,93.76,127.19,Piso
205735.02,0,2,3,74.54,97.37,Piso
207772,0,2,3,74.54,97.37,Piso
209808.98,0,2,3,74.54,97.37,Piso
?,0,2,4,142.59,182.21,Piso
295218.29,1,2,3,97.15,144.77,Piso
230924.79,1,2,2,75.5,111.93,Piso
190792.08,?,2,2,61.81,90.89,Piso
189621.51,?,2,2,60.65,90.33,Piso
246804.06,0,3,4,266.24,297.14,Adosado
164152.83,1,2,2,58.34,78.53,Piso
202037.41,0,2,3,74.04,95.62,Piso
204037.78,1,2,3,74.04,95.62,Piso
208625.54,1,2,3,75.64,97.77,Piso
210670.89,1,2,3,75.64,97.77,Piso
201997.9,1,2,3,72.07,96.02,Piso
212010.39,0,2,3,76.53,100.34,Piso
211630.07,1,2,3,77.33,100.16,Piso
213725.41,0,2,3,77.33,100.16,Piso
215906.95,0,2,3,77.33,100.2,Piso
225671.78,0,2,3,85.73,111.21,Piso
214158.04,1,2,3,81.35,102.37,Piso
247886.26,0,2,4,93.67,123.41,Piso
208502.95,0,2,3,78.89,98.68,Piso
252639.11,0,2,4,96.13,123.31,Piso
252843.99,0,2,4,93.67,123.41,Piso
212631.72,1,2,3,78.89,98.68,Piso
218441.2,0,2,3,81.35,102.37,Piso
255115.96,0,2,4,96.13,123.31,Piso
255322.85,0,2,4,93.67,123.41,Piso
212631.72,1,2,3,78.89,98.68,Piso
249910.32,0,2,3,94.56,119.46,Piso
212847.19,0,2,3,78.89,98.78,Piso
119180.57,1,1,1,?,60.55,Piso
159814.62,1,2,2,?,82.9,Piso
156555,1,1,1,?,72.95,Piso
120997.07,1,1,1,?,60.55,Piso
162301.62,0,2,2,?,?,Piso
184415.63,1,2,3,?,103.75,Piso
146184,1,1,1,?,60.55,Piso
164788.62,1,2,2,?,?,Piso
219336,1,2,3,?,103.75,Piso
124650.65,1,1,1,?,60.56,Piso
167275.62,1,2,2,?,82.9,Piso
225233,1,2,3,?,103.75,Piso
178299,1,1,1,?,72.16,Atico
226140,1,2,3,?,103.75,Atico
93567.15,1,1,1,?,?,Piso
115418.93,1,1,2,?,?,Piso
160045.96,1,2,2,?,83.02,Piso
157347.04,0,2,2,?,?,Piso
155055.45,1,2,2,?,85.43,Piso
140499.15,0,2,2,?,?,Piso
162536.56,1,2,2,?,83.02,Piso
159795.64,1,2,2,?,?,Piso
157618.35,1,2,2,?,?,Piso
142821.45,0,2,2,?,?,Piso
165027.16,0,2,2,?,?,Piso
162244.24,0,2,2,?,?,Piso
160181.25,1,2,2,?,85.43,Piso
145143.75,0,2,2,?,?,Piso
167517.76,1,2,2,?,?,Piso
164692.84,1,2,2,?,?,Piso
162744.15,1,2,2,?,?,Atico
147466.05,1,2,2,?,77.41,Atico
208541.29,1,2,2,?,140.27,Atico
195957,1,1,1,?,80.5,Atico
175415,1,2,2,?,84.94,Piso
164510,1,2,2,?,82.09,Piso
146877,1,2,2,?,71.09,Piso
140675,1,2,2,?,68.07,Piso
176359,1,2,2,?,87.86,Piso
144588,1,2,2,?,70.37,Piso
177764,1,2,2,?,88.47,Piso
150825,1,2,2,?,71.01,Piso
171167,1,2,2,?,82.09,Piso
175149,1,2,2,?,83.44,Piso
201002,1,2,3,?,98.71,Piso
204521.69,1,2,3,?,110.68,Piso
187880,1,2,2,?,89.25,Piso
175455,1,2,2,?,83.41,Piso
186934,1,2,2,?,88.31,Piso
155064,1,2,2,?,71.01,Piso
176019,1,2,2,?,82.09,Piso
190045,1,2,2,?,89.22,Piso
207604,1,2,3,?,98.71,Piso
208578.54,1,2,3,?,110.68,Piso
194679,1,2,2,?,93.04,Piso
190732,1,2,2,?,89.1,Piso
186806,1,2,2,?,88.31,Piso
153805,1,2,2,?,71.01,Piso
177914,1,2,2,?,82.09,Piso
193706,1,2,2,?,89.22,Piso
210523,1,2,3,?,98.71,Piso
214137.04,1,2,3,?,110.68,Piso
199248,1,2,2,?,93.04,Piso
193411,1,2,2,?,89.1,Piso
193110,1,2,2,?,88.31,Piso
133143.75,1,2,2,?,71.01,Piso
182382,1,2,2,?,82.09,Piso
197238,1,2,2,?,89.22,Piso
223582.59,0,3,4,201.71,226.23,Adosado
214435,1,2,3,?,98.71,Piso
239728,1,2,3,?,110.68,Piso
201594,1,2,2,?,93.04,Piso
195767,1,2,2,?,89.1,Piso
165581.25,0,2,2,?,?,Piso
137936.93,1,2,2,?,71.01,Atico
183981,1,2,2,?,82.09,Atico
191395,1,1,1,?,83.44,Atico
217396,1,2,3,?,98.71,Atico
256345,1,2,3,?,110.68,Atico
197176,1,1,1,?,85.67,Atico
186611,1,1,1,?,83.43,Atico
199225,1,2,2,?,88.31,Atico
223582.59,0,3,4,186.27,186.27,Adosado
174347.14,0,2,3,113.33,113.33,Piso
?,0,1,2,85.09,85.09,Piso
362793,0,3,3,93.92,112.72,Adosado
375367,0,3,3,108.6,125.75,Adosado
152785.88,1,1,4,104.76,132.45,Piso
300536.89,0,3,4,?,400,Chalet
153783,0,1,1,?,86.99,Piso
108799,0,?,?,98.67,111.61,Adosado
204912.21,1,2,3,72.73,91.92,Duplex
48812.55,0,?,?,?,123,Casa
74417.27,1,2,3,90,108.77,Piso
239819.63,1,2,2,81.08,102.13,Duplex
245307.48,0,2,3,94.4,116.46,Duplex
56509,0,1,3,?,72.67,Casa
172942,?,2,3,91.44,106.54,Piso
103052.63,?,1,2,56.16,65.13,Piso
165839.57,?,2,3,86.13,100.1,Piso
164790.31,?,2,3,85.12,99.23,Piso
118583.95,?,1,2,56.16,65.13,Piso
165051.02,?,2,3,86.13,100.1,Piso
149440.24,?,2,3,85.12,99.23,Piso
106419,0,2,2,58.78,67.61,Piso
138739.29,?,1,2,54.3,63.51,Atico
128673.43,?,1,2,50.73,59.75,Atico
?,0,3,3,152.25,189.7,Adosado
364099.4,?,3,3,141.92,170.38,Adosado
364099.4,0,3,3,141.92,170.38,Adosado
364124.45,?,3,3,135.27,162.31,Adosado
51917.8,1,1,1,51.9,58.67,Piso
80000,?,2,3,84,107,Piso
85975.69,0,?,?,?,64.98,Piso
150790,0,2,3,84.42,99.79,Piso
135380.24,1,1,1,57.11,88.49,Piso
129942.71,1,1,1,50.78,78.69,Piso
140014.27,1,1,2,61.96,93.64,Piso
117043,0,1,2,65.3,75.5,Piso
130667.85,1,1,2,51.14,78.75,Piso
148264.51,1,1,2,60.35,91.31,Piso
143379.59,1,1,2,56.2,86.17,Piso
107857,0,1,2,59.94,69.7,Piso
130667.85,1,1,2,51.12,78.78,Piso
116685.58,1,1,2,56.53,86.62,Piso
113621.65,1,1,2,94.26,107.35,Piso
?,0,2,4,108.6,139.45,Duplex
?,0,2,4,98.65,132.4,Duplex
?,0,2,4,99.45,130.9,Duplex
?,0,2,4,101,131.35,Duplex
?,0,2,4,105.85,141.9,Duplex
?,0,2,4,101.8,137.45,Duplex
?,?,1,2,65.89,65.89,Piso
221000,0,2,3,108.8,131.94,Piso
?,?,1,2,57.69,57.69,Piso
?,?,1,1,35.72,35.72,Piso
?,?,1,2,56.78,56.78,Piso
?,?,1,2,57.69,57.69,Piso
?,?,1,1,35.72,35.72,Piso
?,?,1,2,56.78,56.78,Piso
?,1,2,3,83.35,144.72,Piso
?,1,2,3,84.55,152.94,Piso
87801,?,1,3,79.1,88.7,Piso
223582.59,0,3,4,201.71,226.23,Adosado
138491,0,2,3,86.39,99.48,Piso
?,1,2,3,80.05,132.5,Piso
?,0,3,2,57.35,107.64,Piso
?,1,2,3,83.35,169.46,Piso
?,1,2,3,84.55,170.17,Piso
?,1,2,3,80.05,142.73,Piso
?,1,2,3,74.9,129.76,Piso
?,0,1,2,70.45,126.57,Piso
?,0,1,2,69.6,140.25,Piso
?,0,1,2,69.6,142.01,Piso
?,0,1,2,72.7,129.71,Piso
145205,0,2,3,83.39,95.94,Piso
115190.52,0,1,2,76.21,93.93,Duplex
108578.57,1,1,1,?,56.02,Piso
281595.93,0,2,3,111.26,144.59,Piso
210194.05,0,2,3,?,225,Adosado
166334.88,0,2,4,?,179,Adosado
110733,0,1,2,62.9,71.51,Piso
192331.82,0,2,3,?,197,Adosado
73455.3,?,1,2,80.95,80.95,Piso
79113.77,?,1,2,87.19,87.19,Piso
83148.05,?,1,2,91.63,91.63,Piso
88282.58,?,1,2,97.29,97.29,Piso
69840.17,?,1,2,76.97,76.97,Piso
70049.74,?,1,2,77.2,77.2,Piso
195540,0,1,3,131.83,158.93,Piso
77448.63,1,1,3,67.52,87.1,Piso
167595.08,0,3,3,197.27,217.78,Adosado
171713,0,3,3,197.27,217.78,Adosado
162667.47,?,1,3,151.83,183.78,Piso
113643.3,0,1,2,50,60,Piso
113643.3,0,1,2,50,60,Piso
112565.66,0,1,2,50,60,Piso
112565.66,0,1,2,50,60,Piso
115942.63,0,1,2,50,60,Piso
115942.63,0,1,2,50,60,Piso
130210.47,1,1,2,129.8,156.8,Piso
51390.5,0,1,2,73,92,Piso
121857.75,0,2,4,87.57,99.21,Piso
89863.44,0,1,2,57.24,66.1,Piso
102709.32,0,2,3,69.24,79.38,Piso
93724.45,0,2,2,60.5,68.94,Piso
106319.99,0,2,3,74.94,86.56,Piso
101104.89,0,2,3,66.98,78.14,Piso
81638.42,0,2,3,52.48,60.05,Piso
76439.62,1,1,2,66.86,77.14,Piso
120000,0,1,3,158.5,191.79,Adosado
28112,0,1,1,49.51,72.64,Apartamento
165899,?,2,2,81.91,92,Piso
69033.65,1,1,1,45.69,54.38,Piso
198358,?,2,2,94.39,110,Piso
178522,?,2,2,86.55,99,Piso
176719,?,2,2,86.84,98,Piso
187538,?,2,2,86.84,104,Piso
200432,?,1,2,101.2,117,Piso
215850,?,2,3,101.2,133,Piso
212632,?,2,2,97.78,117,Piso
235141,?,3,4,117.4,137,Piso
117716,?,1,1,55.19,64,Piso
146060,?,1,2,68.35,80,Piso
64024.75,1,1,2,59.47,66.63,Piso
144257,?,1,2,68.4,79,Piso
125074,?,1,2,58.96,68,Piso
141628,?,1,2,65.99,77,Piso
134270,?,1,2,62.17,73,Piso
132431,?,1,2,61.42,72,Piso
132431,?,1,1,61.1,65,Duplex
132431,?,1,1,61.64,72,Duplex
141628,?,1,1,64.32,77,Duplex
137949,?,1,1,61.64,75,Duplex
126034,?,1,1,58.05,67,Piso
72904.3,?,1,1,47.75,56.85,Piso
144817.6,?,1,2,74,78,Piso
134733.22,0,1,2,72,74,Piso
169524,?,2,3,79.46,91.94,Piso
69072.91,?,1,2,61.39,70.88,Piso
263598.49,0,2,2,66.16,77.81,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
231720.05,0,2,2,67.91,79.92,Duplex
177372,0,1,2,113.67,139.11,Piso
190111.91,0,2,3,101.34,132.82,Adosado
208297.87,0,2,3,99.18,132.34,Adosado
208297.87,0,2,3,99.18,132.34,Adosado
189424.86,0,2,3,99.18,132.34,Adosado
189424.86,0,2,3,99.18,132.34,Adosado
229772.68,0,2,3,99.18,132.34,Adosado
131382.16,?,1,2,53.9,71.77,Piso
137297.85,?,1,2,58.9,78.49,Piso
56468.18,1,1,1,47.75,57.36,Piso
179958.56,?,2,3,81.95,109.68,Piso
175477.65,?,2,3,77.2,105.21,Piso
149766.87,0,1,2,60.6,83.53,Atico
191691.12,0,2,3,74.75,99.94,Atico
243912.03,0,2,3,73.4,100.63,Atico
166086.66,?,1,2,146.23,175.53,Piso
290000,0,2,3,82.64,99.6,Piso
291000,0,2,3,82.64,99.6,Piso
292000,0,2,3,82.64,99.6,Piso
293000,0,2,3,82.64,99.6,Piso
294000,0,2,3,82.64,99.6,Piso
105866.82,1,1,2,105.38,128.18,Piso
68072.19,1,1,2,61.78,72.31,Piso
72603,1,1,1,40.9,46.43,Piso
153997,0,2,3,89.1,102.84,Piso
110733,0,1,2,60.74,71.64,Piso
144911,0,2,3,84.66,97.34,Piso
223582.59,0,3,4,201.71,226.23,Adosado
76959,0,1,1,43.56,49.72,Piso
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
?,0,3,4,?,?,Adosado
116485,0,1,2,63.92,75.8,Piso
233247,1,2,4,90.1,110.98,Piso
247464,1,2,4,95.59,117.75,Piso
241517.5,1,2,4,105.9,130.43,Piso
213318,1,2,3,82.4,101.48,Piso
213192,1,2,3,82.35,101.43,Piso
213717,1,2,3,82.55,101.68,Piso
241628.5,1,2,4,105.95,130.49,Piso
213318,1,2,3,82.4,101.48,Piso
213192,1,2,3,82.35,101.48,Piso
213717,1,2,3,82.55,101.48,Piso
187257,0,1,2,104.9,154.47,Piso
213192,1,2,3,82.35,101.48,Piso
241628.5,0,2,4,105.95,130.49,Piso
213717,1,2,3,82.55,101.48,Piso
241628,1,2,4,105.95,130.49,Piso
383016.25,0,3,3,126.4,162.55,Adosado
331250,0,3,3,109.24,132.49,Adosado
334550,0,3,3,104.32,132.49,Adosado
334550,0,3,3,104.32,132.49,Adosado
221255,0,1,3,127.99,184.33,Piso
331250,0,3,3,109.24,132.49,Adosado
331250,0,3,3,109.24,132.49,Adosado
331250,0,3,3,109.24,132.49,Adosado
331250,0,3,3,109.24,132.49,Adosado
331250,?,3,3,109.24,132.49,Adosado
334550,?,3,3,104.32,133.29,Adosado
227531.21,1,2,3,97.26,111.5,Piso
223069.81,1,2,3,84.99,100.7,Piso
70871,0,1,1,43.56,49.72,Piso
199080.52,1,2,3,79.79,92.5,Piso
147449.62,0,2,3,61.04,70,Piso
188672.84,1,2,3,83.26,97.14,Piso
231992.61,1,2,3,84.99,100.7,Piso
192372.3,1,2,3,83.26,97.14,Piso
236454,1,2,3,83.26,100.7,Piso
?,?,?,?,?,?,Adosado
133920.18,1,1,2,109.18,160.05,Piso
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
117923,0,1,2,71.97,83.11,Piso
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
?,?,?,?,?,?,Adosado
145205,0,2,3,82.16,95.57,Piso
196261.88,0,2,3,132,153,Adosado
196261.88,0,2,3,132,153,Adosado
196261.88,0,2,3,132,153,Adosado
71735.75,1,1,2,69.4,80.53,Piso
157072,0,1,2,51.97,83.22,Apartamento
164989,0,1,2,55.15,88.19,Apartamento
164989,0,1,2,55.15,88.19,Apartamento
325229.83,?,3,3,148.44,185.55,Adosado
209052,0,1,3,138.49,162.78,Piso
313416.51,?,3,3,174.02,217.53,Adosado
312846.49,?,3,3,139.32,174.15,Adosado
286271.44,?,3,3,152.02,190.02,Adosado
283224.74,?,3,3,126.7,158.38,Adosado
283224.74,?,3,3,139.53,174.41,Adosado
29439.1,0,1,2,60.86,78.65,Piso
149953.16,?,2,3,78.13,100.07,Atico
116871.58,1,1,2,118.4,140.96,Piso
121454.06,0,2,3,79.59,104.83,Piso
88439.64,0,1,1,40.63,53.51,Atico
109211.65,0,2,3,66.86,88.06,Piso
63068.76,0,2,2,?,89,Chalet
179547,0,2,3,82.73,82.73,Duplex
104377,1,1,1,47.93,47.93,Apartamento
181831,0,2,?,89.12,89.12,Apartamento
145849,1,2,2,66.2,66.2,Duplex
135455.76,1,1,1,137.49,171.4,Piso
145849,0,2,2,66.2,66.2,Duplex
135330,1,1,2,63.95,63.95,Apartamento
103405,1,1,1,46.67,46.67,Apartamento
104632,1,1,1,46.67,46.67,Apartamento
93962,1,1,1,43.32,43.32,Apartamento
164025,1,2,?,81.51,81.51,Apartamento
138684,0,2,2,66.27,66.27,Apartamento
161950,1,2,?,80.07,80.07,Apartamento
150040,0,1,2,65.06,65.06,Atico
174199,0,2,3,78.5,78.5,Atico
93476,0,1,1,52.28,60,Piso
145317,1,1,2,64.64,64.64,Atico
181891,0,2,3,79.6,79.6,Atico
218250,1,2,3,103.5,142.74,Piso
97000,1,1,1,42.53,56.99,Piso
126100,0,1,2,58.28,85.88,Piso
215340,0,2,3,95.85,144.25,Piso
97000,0,1,1,44.28,59.18,Piso
150350,0,2,2,63.19,90.56,Piso
111075.55,1,1,2,114.6,136.92,Piso
215340,0,2,3,95.76,144.24,Piso
218250,0,2,3,87.2,125.18,Atico
232800,0,2,4,91.03,121.77,Atico
227950,0,2,3,93.58,135.09,Atico
211229.41,0,3,5,?,164.81,Adosado
80692.17,0,2,4,89.92,117.33,Piso
70188.71,0,2,4,113.53,158.96,Casa
105188,0,1,2,64.72,74.48,Piso
100877.94,0,?,?,?,?,Piso
